source_version,source_step_index,source_step_id,source_event_indices,source_event_times_s,source_actual_recording_times_s,source_command_start_sim_times_s,source_atomic_batch_ids,source_atomic_event,plan_segment_index,plan_event_indices,commands,servo_target_deg,wheel_requested_target_rad_s,wheel_applied_target_rad_s,runtime_150_start_s,runtime_150_end_s,runtime_150_duration_s,runtime_150_servo_duration_s,runtime_150_wheel_duration_s,runtime_150_explicit_hold_s,counterfactual_30_start_s,counterfactual_30_end_s,counterfactual_30_duration_s,delta_30_minus_150_start_s,delta_30_minus_150_end_s,delta_30_minus_150_duration_s,concurrent_servo_wheel,expected_wheel_displacement_rad,command_provenance
v003_20260805_224517_157723_manual,18,step_018_recorded_height_050mm_dur_6.73s,[3],[2.4666666666980746],[2.4666666666980746],[1708.2333333412787],[],False,69,[109],"[""servo rear_left_knee 17.3""]","{""rear_left_knee"":17.3}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",64.97799999997514,65.00599999997515,0.028000000000005798,0.028000000000000008,0.0,0.0,75.28999999997512,75.42999999997512,0.14000000000000057,10.311999999999983,10.423999999999978,0.11199999999999477,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 17.3"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":109,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":18}]"
v003_20260805_224517_157723_manual,18,step_018_recorded_height_050mm_dur_6.73s,[4],[2.666666666700621],[2.666666666700621],[1708.4333333412812],[],False,70,[110],"[""servo rear_left_knee 18.4""]","{""rear_left_knee"":18.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.00599999997515,65.01333333330848,0.00733333333333519,0.007333333333333319,0.0,0.0,75.42999999997512,75.46666666664179,0.03666666666666174,10.423999999999978,10.453333333333305,0.02933333333332655,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 18.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":110,""source_event_index"":4,""source_expanded_index"":0,""source_step_index"":18}]"
v003_20260805_224517_157723_manual,18,step_018_recorded_height_050mm_dur_6.73s,[5],[3.0666666667057143],[3.0666666667057143],[1708.8333333412863],[],False,71,[111],"[""servo rear_left_knee 19.4""]","{""rear_left_knee"":19.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.01333333330848,65.01999999997514,0.006666666666660603,0.006666666666666667,0.0,0.0,75.46666666664179,75.49999999997512,0.03333333333333144,10.453333333333305,10.479999999999976,0.026666666666670835,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 19.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":111,""source_event_index"":5,""source_expanded_index"":0,""source_step_index"":18}]"
v003_20260805_224517_157723_manual,18,step_018_recorded_height_050mm_dur_6.73s,[6],[3.266666666708261],[3.266666666708261],[1709.0333333412889],[],False,72,[112],"[""servo rear_left_knee 20.5""]","{""rear_left_knee"":20.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.01999999997514,65.02733333330848,0.00733333333333519,0.007333333333333343,0.0,0.0,75.49999999997512,75.53666666664178,0.03666666666666174,10.479999999999976,10.509333333333302,0.02933333333332655,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 20.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":112,""source_event_index"":6,""source_expanded_index"":0,""source_step_index"":18}]"
v003_20260805_224517_157723_manual,18,step_018_recorded_height_050mm_dur_6.73s,[7],[3.4666666667108075],[3.4666666667108075],[1709.2333333412914],[],False,73,[113],"[""servo rear_left_knee 21.5""]","{""rear_left_knee"":21.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.02733333330848,65.03399999997514,0.006666666666660603,0.006666666666666667,0.0,0.0,75.53666666664178,75.56999999997511,0.03333333333333144,10.509333333333302,10.535999999999973,0.026666666666670835,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 21.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":113,""source_event_index"":7,""source_expanded_index"":0,""source_step_index"":18}]"
v003_20260805_224517_157723_manual,18,step_018_recorded_height_050mm_dur_6.73s,[8],[3.666666666713354],[3.666666666713354],[1709.433333341294],[],False,74,[114],"[""servo rear_left_knee 22.6""]","{""rear_left_knee"":22.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.03399999997514,65.04133333330847,0.00733333333333519,0.007333333333333343,0.0,0.0,75.56999999997511,75.60666666664177,0.03666666666666174,10.535999999999973,10.5653333333333,0.02933333333332655,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 22.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":114,""source_event_index"":8,""source_expanded_index"":0,""source_step_index"":18}]"
v003_20260805_224517_157723_manual,18,step_018_recorded_height_050mm_dur_6.73s,[9],[3.8666666667159006],[3.8666666667159006],[1709.6333333412965],[],False,75,[115],"[""servo rear_left_knee 25.8""]","{""rear_left_knee"":25.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.04133333330847,65.0626666666418,0.021333333333330984,0.02133333333333333,0.0,0.0,75.60666666664177,75.71333333330844,0.10666666666666913,10.5653333333333,10.650666666666638,0.08533333333333815,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 25.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":115,""source_event_index"":9,""source_expanded_index"":0,""source_step_index"":18}]"
v003_20260805_224517_157723_manual,19,step_019_recorded_height_050mm_dur_3.53s,[0],[1.133333333347764],[1.133333333347764],[1715.8333333413755],[],False,76,[116],"[""servo rear_left_hip -1.6""]","{""rear_left_hip"":-1.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.0626666666418,65.08399999997513,0.021333333333330984,0.021333333333333336,0.0,0.0,75.71333333330844,75.81999999997511,0.10666666666666913,10.650666666666638,10.735999999999976,0.08533333333333815,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -1.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":116,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":19}]"
v003_20260805_224517_157723_manual,19,step_019_recorded_height_050mm_dur_3.53s,[1],[1.133333333347764],[1.133333333347764],[1715.8333333413755],[],False,77,[117],"[""servo rear_left_hip -12.2""]","{""rear_left_hip"":-12.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.08399999997513,65.1546666666418,0.07066666666666777,0.07066666666666667,0.0,0.0,75.81999999997511,76.17333333330845,0.35333333333333883,10.735999999999976,11.018666666666647,0.28266666666667106,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -12.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":117,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":19}]"
v003_20260805_224517_157723_manual,19,step_019_recorded_height_050mm_dur_3.53s,[2],[1.3333333333503106],[1.3333333333503106],[1716.033333341378],[],False,78,[118],"[""servo rear_left_hip -17.5""]","{""rear_left_hip"":-17.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.1546666666418,65.18999999997513,0.03533333333332678,0.035333333333333335,0.0,0.0,76.17333333330845,76.34999999997511,0.1766666666666623,11.018666666666647,11.159999999999982,0.14133333333333553,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -17.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":118,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":19}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[0],[4.533333333391056],[4.533333333391056],[1751.9000000085014],[],False,79,[119],"[""servo rear_left_hip -16.4""]","{""rear_left_hip"":-16.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.18999999997513,65.19733333330846,0.00733333333333519,0.007333333333333343,0.0,0.0,76.34999999997511,76.38666666664177,0.03666666666666174,11.159999999999982,11.189333333333309,0.02933333333332655,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -16.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":119,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[1],[4.533333333391056],[4.533333333391056],[1751.9000000085014],[],False,80,[120],"[""servo rear_left_hip -14.3""]","{""rear_left_hip"":-14.3}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.19733333330846,65.21133333330846,0.013999999999995794,0.013999999999999986,0.0,0.0,76.38666666664177,76.45666666664177,0.06999999999999318,11.189333333333309,11.245333333333306,0.055999999999997385,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -14.3"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":120,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[2],[4.7333333333936025],[4.7333333333936025],[1752.100000008504],[],False,81,[121],"[""servo rear_left_hip 11.1""]","{""rear_left_hip"":11.1}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.21133333330846,65.38066666664179,0.16933333333332712,0.16933333333333334,0.0,0.0,76.45666666664177,77.30333333330843,0.846666666666664,11.245333333333306,11.922666666666643,0.6773333333333369,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 11.1"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":121,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[3],[4.933333333396149],[4.933333333396149],[1752.3000000085065],[],False,82,[122],"[""servo rear_left_hip 13.2""]","{""rear_left_hip"":13.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.38066666664179,65.39466666664178,0.013999999999995794,0.013999999999999997,0.0,0.0,77.30333333330843,77.37333333330842,0.06999999999999318,11.922666666666643,11.97866666666664,0.055999999999997385,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 13.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":122,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[4],[5.133333333398696],[5.133333333398696],[1752.500000008509],[],False,83,[123],"[""servo rear_left_hip 15.4""]","{""rear_left_hip"":15.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.39466666664178,65.40933333330845,0.01466666666667038,0.014666666666666673,0.0,0.0,77.37333333330842,77.44666666664176,0.07333333333333769,11.97866666666664,12.037333333333308,0.05866666666666731,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 15.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":123,""source_event_index"":4,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[5],[5.333333333401242],[5.333333333401242],[1752.7000000085116],[],False,84,[124],"[""servo rear_left_hip 16.4""]","{""rear_left_hip"":16.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.40933333330845,65.41599999997511,0.006666666666660603,0.006666666666666655,0.0,0.0,77.44666666664176,77.47999999997509,0.03333333333333144,12.037333333333308,12.063999999999979,0.026666666666670835,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 16.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":124,""source_event_index"":5,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[6],[7.1333333334241615],[7.1333333334241615],[1754.5000000085345],[],False,85,[125],"[""servo rear_left_knee 22.6""]","{""rear_left_knee"":22.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.41599999997511,65.43733333330844,0.021333333333330984,0.02133333333333333,0.0,0.0,77.47999999997509,77.58666666664176,0.10666666666666913,12.063999999999979,12.149333333333317,0.08533333333333815,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 22.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":125,""source_event_index"":6,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[7],[7.333333333426708],[7.333333333426708],[1754.700000008537],[],False,86,[126],"[""servo rear_left_knee 2.5""]","{""rear_left_knee"":2.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.43733333330844,65.57133333330844,0.13400000000000034,0.134,0.0,0.0,77.58666666664176,78.25666666664176,0.6700000000000017,12.149333333333317,12.685333333333318,0.5360000000000014,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee 2.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":126,""source_event_index"":7,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[8],[7.533333333429255],[7.533333333429255],[1754.9000000085396],[],False,87,[127],"[""servo rear_left_knee -12.4""]","{""rear_left_knee"":-12.4}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.57133333330844,65.67066666664178,0.09933333333333394,0.09933333333333333,0.0,0.0,78.25666666664176,78.75333333330843,0.4966666666666697,12.685333333333318,13.082666666666654,0.39733333333333576,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee -12.4"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":127,""source_event_index"":8,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[9],[7.733333333431801],[7.733333333431801],[1755.100000008542],[],False,88,[128],"[""servo rear_left_knee -15.5""]","{""rear_left_knee"":-15.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.67066666664178,65.69133333330845,0.020666666666670608,0.020666666666666663,0.0,0.0,78.75333333330843,78.85666666664177,0.10333333333333883,13.082666666666654,13.165333333333322,0.08266666666666822,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee -15.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":128,""source_event_index"":9,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,20,step_020_recorded_height_050mm_dur_11.13s,[10],[7.933333333434348],[7.933333333434348],[1755.3000000085447],[],False,89,[129],"[""servo rear_left_knee -16.6""]","{""rear_left_knee"":-16.6}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.69133333330845,65.69866666664178,0.00733333333333519,0.007333333333333343,0.0,0.0,78.85666666664177,78.89333333330843,0.03666666666666174,13.165333333333322,13.194666666666649,0.02933333333332655,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_knee -16.6"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":129,""source_event_index"":10,""source_expanded_index"":0,""source_step_index"":20}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[0],[1.9333333333579503],[1.9333333333579503],[1762.7666666753064],[],False,90,[130],"[""servo rear_left_hip 9.0""]","{""rear_left_hip"":9.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.69866666664178,65.74799999997512,0.04933333333333678,0.049333333333333326,0.0,0.0,78.89333333330843,79.1399999999751,0.2466666666666697,13.194666666666649,13.391999999999982,0.19733333333333292,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 9.0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":130,""source_event_index"":0,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[1],[2.133333333360497],[2.133333333360497],[1762.966666675309],[],False,91,[131],"[""servo rear_left_hip 0.5""]","{""rear_left_hip"":0.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.74799999997512,65.8046666666418,0.05666666666667197,0.056666666666666664,0.0,0.0,79.1399999999751,79.42333333330843,0.28333333333333144,13.391999999999982,13.618666666666641,0.22666666666665947,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip 0.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":131,""source_event_index"":1,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[2],[2.3333333333630435],[2.3333333333630435],[1763.1666666753115],[],False,92,[132],"[""servo rear_left_hip -5.8""]","{""rear_left_hip"":-5.8}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.8046666666418,65.8466666666418,0.04200000000000159,0.041999999999999996,0.0,0.0,79.42333333330843,79.63333333330843,0.20999999999999375,13.618666666666641,13.786666666666633,0.16799999999999216,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -5.8"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":132,""source_event_index"":2,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[3],[2.53333333336559],[2.53333333336559],[1763.366666675314],[],False,93,[133],"[""servo rear_left_hip -9.0""]","{""rear_left_hip"":-9.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.8466666666418,65.86799999997513,0.021333333333330984,0.021333333333333336,0.0,0.0,79.63333333330843,79.7399999999751,0.10666666666666913,13.786666666666633,13.871999999999971,0.08533333333333815,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -9.0"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":133,""source_event_index"":3,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[4],[2.7333333333681367],[2.7333333333681367],[1763.5666666753166],[],False,94,[134],"[""servo rear_left_hip -12.2""]","{""rear_left_hip"":-12.2}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.86799999997513,65.88933333330846,0.021333333333330984,0.02133333333333333,0.0,0.0,79.7399999999751,79.84666666664177,0.10666666666666913,13.871999999999971,13.95733333333331,0.08533333333333815,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -12.2"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":134,""source_event_index"":4,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[5],[2.9333333333706832],[2.9333333333706832],[1763.7666666753191],[],False,95,[135],"[""servo rear_left_hip -14.3""]","{""rear_left_hip"":-14.3}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.88933333330846,65.90333333330845,0.013999999999995794,0.014000000000000009,0.0,0.0,79.84666666664177,79.91666666664176,0.06999999999999318,13.95733333333331,14.013333333333307,0.055999999999997385,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -14.3"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":135,""source_event_index"":5,""source_expanded_index"":0,""source_step_index"":21}]"
v003_20260805_224517_157723_manual,21,step_021_recorded_height_050mm_dur_6.67s,[6],[3.13333333337323],[3.13333333337323],[1763.9666666753217],[],False,96,[136],"[""servo rear_left_hip -17.5""]","{""rear_left_hip"":-17.5}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",65.90333333330845,65.92466666664178,0.021333333333330984,0.02133333333333333,0.0,0.0,79.91666666664176,80.02333333330843,0.10666666666666913,14.013333333333307,14.098666666666645,0.08533333333333815,False,"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","[{""base_command"":""servo rear_left_hip -17.5"",""dispatch_command"":true,""mapping_error"":"""",""plan_event_index"":136,""source_event_index"":6,""source_expanded_index"":0,""source_step_index"":21}]"
