profile,step,segment,global_command_first,global_command_last,command,scheduled_start_sim_time_s,scheduled_end_sim_time_s,planned_start_offset_s,planned_end_offset_s,observer_wall_time,max_servo_error_deg,servo_errors_deg,wheel_targets_rad_s,residual_warning,stop_reason,step24_25_evidence
raw,35,158,248,248,wheel stop,299.7723333332992,299.7723333332992,278.0889999999664,278.0889999999664,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,complete,
fast,1,0,1,1,wheel all 0.3,324.9833333332021,333.84233333337346,0.0,8.859000000171363,1785900393.7758236,,{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",{},,
fast,1,1,2,2,wheel stop,333.84233333337346,333.84233333337346,8.859000000171363,8.859000000171363,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,2,2,3,3,servo rear_left_hip 3.5,333.84233333337346,333.8656666667068,8.859000000171363,8.882333333504697,1785900400.7053738,1.3494494527147753,"{""rear_left_hip"":1.3494494527147753}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,2,3,4,4,servo rear_left_hip 17.3,333.8656666667068,333.9576666667068,8.882333333504697,8.974333333504697,1785900400.838197,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,2,4,5,5,servo rear_left_hip 18.7,333.9576666667068,333.9670000000401,8.974333333504697,8.983666666838031,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,3,5,6,6,servo front_left_hip 6.2,333.9670000000401,334.00833333337346,8.983666666838031,9.025000000171365,1785900400.9769325,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,3,6,7,7,servo front_left_hip 11.8,334.00833333337346,334.0456666667068,9.025000000171365,9.062333333504698,1785900401.1206055,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,3,7,8,8,servo front_left_hip 14.5,334.0456666667068,334.0636666667068,9.062333333504698,9.080333333504699,1785900401.2538524,1.5099075302177098,"{""front_left_hip"":-1.5099075302177098}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,4,8,9,9,servo front_right_hip 2.1,334.0636666667068,334.0776666667068,9.080333333504699,9.094333333504698,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,4,9,10,10,servo front_right_hip 31.2,334.0776666667068,334.2716666667068,9.094333333504698,9.2883333335047,1785900401.4007375,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,4,10,11,11,servo front_right_hip 39.5,334.2716666667068,334.32700000004013,9.2883333335047,9.343666666838033,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,4,11,12,12,servo front_right_knee 16.2,334.32700000004013,334.43500000004013,9.343666666838033,9.451666666838033,1785900401.8051414,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,4,12,13,13,servo front_right_knee 20.3,334.43500000004013,334.46233333337346,9.451666666838033,9.479000000171366,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,5,13,14,14,wheel all 0.3,334.46233333337346,339.4473333334759,9.479000000171366,14.464000000273812,1785900402.0562098,,{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",{},,
fast,5,14,15,15,wheel stop,339.4473333334759,339.4473333334759,14.464000000273812,14.464000000273812,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,6,15,16,16,servo front_right_hip 31.2,339.4473333334759,339.50266666680926,14.464000000273812,14.519333333607145,1785900406.2372742,3.9216086873958282,"{""front_right_hip"":3.9216086873958282}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,6,16,17,17,servo front_right_hip 29.8,339.50266666680926,339.51200000014256,14.519333333607145,14.52866666694048,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,6,17,18,18,servo front_right_knee 25.8,339.51200000014256,339.54866666680925,14.52866666694048,14.565333333607146,1785900406.376229,1.3187095720265312,"{""front_right_knee"":-1.3187095720265312}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,6,18,19,19,servo front_right_knee 30,339.54866666680925,339.5766666668092,14.565333333607146,14.593333333607147,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,6,19,20,20,servo front_right_knee 31.4,339.5766666668092,339.5860000001426,14.593333333607147,14.60266666694048,1785900406.5150816,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,6,20,21,21,servo front_right_hip 22.8,339.5860000001426,339.63266666680926,14.60266666694048,14.649333333607148,1785900406.655074,3.0763482966839035,"{""front_right_hip"":3.0763482966839035}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,6,21,22,22,servo front_right_hip 20.1,339.63266666680926,339.65066666680923,14.649333333607148,14.667333333607148,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,7,22,23,32,servo front_left_hip -0.7 | servo front_left_knee 0 | servo front_right_hip 20.1 | servo front_right_knee 31.4 | servo rear_left_hip 0.7 | servo rear_left_knee 0 | servo rear_right_hip 0 | servo rear_right_knee 0 | wheel fl -2.09 | wheel rl 1.88,339.65066666680923,340.40066666680923,14.667333333607148,15.417333333607148,1785900406.7976575,,{},"{""front_left_ankle"":-2.09,""front_right_ankle"":0.0,""rear_left_ankle"":1.88,""rear_right_ankle"":0.0}",{},,
fast,7,23,33,33,wheel stop,340.40066666680923,340.40066666680923,15.417333333607148,15.417333333607148,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,8,24,34,34,wheel all 0.3,340.40066666680923,344.0876666667273,15.417333333607148,19.10433333352519,1785900407.712196,,{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",{},,
fast,8,25,35,35,wheel stop,344.0876666667273,344.0876666667273,19.10433333352519,19.10433333352519,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,9,26,36,44,servo front_left_hip -0.7 | servo front_left_knee -18.5 | servo front_right_hip 20.1 | servo front_right_knee 31.4 | servo rear_left_hip 0.7 | servo rear_left_knee 0 | servo rear_right_hip 0 | servo rear_right_knee 0 | wheel fl -2.09,344.0876666667273,344.80666666676825,19.10433333352519,19.82333333356617,1785900410.6827722,,{},"{""front_left_ankle"":-2.09,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,9,27,45,45,wheel stop,344.80666666676825,344.80666666676825,19.82333333356617,19.82333333356617,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,10,28,46,46,wheel all 0.3,344.80666666676825,347.85366666678874,19.82333333356617,22.870333333586657,1785900411.3672116,,{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",{},,
fast,10,29,47,47,wheel stop,347.85366666678874,347.85366666678874,22.870333333586657,22.870333333586657,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,11,30,48,48,servo rear_right_hip 2.1,347.85366666678874,347.86766666678875,22.870333333586657,22.884333333586657,1785900413.8622258,4.70636638317656,"{""rear_right_hip"":4.70636638317656}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,11,31,49,49,servo rear_right_hip 18.7,347.86766666678875,347.9783333334554,22.884333333586657,22.995000000253324,1785900414.1625295,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,11,32,50,50,servo rear_right_hip 20.1,347.9783333334554,347.98766666678875,22.995000000253324,23.004333333586658,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,12,33,51,51,servo front_left_knee -17.1,347.98766666678875,347.9970000001221,23.004333333586658,23.013666666919992,1785900414.439754,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,12,34,52,52,servo front_left_knee -18.5,347.9970000001221,348.0063333334554,23.013666666919992,23.023000000253326,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,12,35,53,53,servo front_left_knee -32.3,348.0063333334554,348.0983333334554,23.023000000253326,23.115000000253325,1785900414.5777318,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,12,36,54,54,servo front_left_knee -39.2,348.0983333334554,348.1443333334554,23.115000000253325,23.161000000253324,1785900414.9994843,1.353565281755813,"{""front_left_knee"":1.353565281755813}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,12,37,55,55,servo front_left_knee -40.6,348.1443333334554,348.15366666678875,23.161000000253324,23.170333333586658,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,12,38,56,56,servo front_left_knee -42,348.15366666678875,348.1630000001221,23.170333333586658,23.179666666919992,1785900415.1520822,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,13,39,57,57,servo front_left_hip 0.7,348.1630000001221,348.1723333334554,23.179666666919992,23.189000000253326,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,13,40,58,58,servo front_left_hip 10.4,348.1723333334554,348.23700000012207,23.189000000253326,23.253666666919994,1785900415.2998981,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,13,41,59,59,servo front_left_hip 20.1,348.23700000012207,348.3016666667888,23.253666666919994,23.31833333358666,1785900415.4365532,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,13,42,60,60,servo front_left_hip 24.2,348.3016666667888,348.3290000001221,23.31833333358666,23.345666666919996,1785900415.7184858,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,13,43,61,61,servo front_left_hip 29.8,348.3290000001221,348.36633333345543,23.345666666919996,23.38300000025333,1785900415.8719177,2.3102509129066746,"{""front_left_hip"":-2.3102509129066746}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,13,44,62,62,servo front_left_hip 38.1,348.36633333345543,348.4216666667888,23.38300000025333,23.438333333586662,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,13,45,63,63,servo front_left_hip 39.5,348.4216666667888,348.4310000001221,23.438333333586662,23.447666666919996,1785900416.0214221,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,13,46,64,64,servo front_left_hip 43.6,348.4310000001221,348.4583333334554,23.447666666919996,23.47500000025333,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,13,47,65,65,servo front_left_knee -35.1,348.4583333334554,348.5043333334554,23.47500000025333,23.52100000025333,1785900416.1780465,5.353169584790379,"{""front_left_knee"":-5.353169584790379}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,13,48,66,66,servo front_left_knee -32.3,348.5043333334554,348.5230000001221,23.52100000025333,23.53966666692,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,13,49,67,67,servo front_left_knee -29.5,348.5230000001221,348.5416666667888,23.53966666692,23.558333333586667,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,13,50,68,68,servo front_left_knee -25.4,348.5416666667888,348.5690000001221,23.558333333586667,23.58566666692,1785900416.4563925,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,13,51,69,69,servo front_left_knee -12.9,348.5690000001221,348.65233333345543,23.58566666692,23.669000000253334,1785900416.7345517,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,13,52,70,70,servo front_left_knee -1.8,348.65233333345543,348.72633333345544,23.669000000253334,23.743000000253335,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,14,53,71,71,servo front_left_hip 45,348.72633333345544,348.73566666678875,23.743000000253335,23.75233333358667,1785900416.8768792,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,14,54,72,72,servo front_left_hip 28.4,348.73566666678875,348.84633333345545,23.75233333358667,23.863000000253336,1785900417.16023,7.295925969182047,"{""front_left_hip"":7.295925969182047}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,14,55,73,73,servo front_left_hip 22.8,348.84633333345545,348.88366666678877,23.863000000253336,23.90033333358667,1785900417.2957923,2.087711683148804,"{""front_left_hip"":2.087711683148804}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,14,56,74,74,servo front_left_hip 18.7,348.88366666678877,348.9110000001221,23.90033333358667,23.927666666920004,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,14,57,75,75,servo front_left_hip 17.3,348.9110000001221,348.92033333345546,23.927666666920004,23.937000000253338,1785900417.434379,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,14,58,76,76,servo front_left_hip 21.5,348.92033333345546,348.9483333334554,23.937000000253338,23.965000000253337,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,14,59,77,77,servo front_left_hip 22.8,348.9483333334554,348.9570000001221,23.965000000253337,23.973666666920003,1785900417.5820775,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",{},,
fast,15,60,78,78,wheel all 0.3,348.9570000001221,381.6290000001426,23.973666666920003,56.64566666694049,1785900417.722906,,{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",{},,
fast,15,61,79,79,wheel stop,381.6290000001426,381.6290000001426,56.64566666694049,56.64566666694049,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
fast,16,62,80,90,servo front_left_hip 6.2 | servo front_left_knee -1.8 | servo front_right_hip 6.2 | servo front_right_knee 0.9 | servo rear_left_hip 0.7 | servo rear_left_knee 0 | servo rear_right_hip 0.7 | servo rear_right_knee 0 | wheel fl -0.98 | wheel fr -2.09 | wheel rr 1.65,381.6290000001426,382.3320000001221,56.64566666694049,57.34866666692,1785900442.6629453,,{},"{""front_left_ankle"":-0.98,""front_right_ankle"":-2.09,""rear_left_ankle"":0.0,""rear_right_ankle"":1.65}",{},,
