source_version,source_command_cursor,source_step_index,source_event_index,source_expanded_index,source_command,source_event_time_s,compiler_outcome,plan_event_index,compiled_segment_index,plan_global_command_index,planned_dispatch_time_s,actual_dispatch_time_s,dispatch_lateness_s,servo_target_deg,wheel_target_rad_s,atomic_batch_id,atomic_batch_applied_sim_step,atomic_batch_first_physics_step,atomic_batch_motion_start_skew_s,atomic_batch_ack_valid,atomic_batch_ack_error,command_cursor,segment_cursor,macro_state_cursor
v003_20260805_224517_157723_manual,63,11,0,1,servo front_left_knee -8.1,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,49,40,50,,,,"{""front_left_knee"":-8.1}",{},,,,,False,,50,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,64,11,0,2,servo front_right_hip 3.7,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,50,40,51,,,,"{""front_right_hip"":3.7}",{},,,,,False,,51,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,65,11,0,3,servo front_right_knee -10.2,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,51,40,52,,,,"{""front_right_knee"":-10.2}",{},,,,,False,,52,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,66,11,0,4,servo rear_left_hip 1.6,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,52,40,53,,,,"{""rear_left_hip"":1.6}",{},,,,,False,,53,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,67,11,0,5,servo rear_left_knee 0,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,53,40,54,,,,"{""rear_left_knee"":0.0}",{},,,,,False,,54,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,68,11,0,6,servo rear_right_hip 0,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,54,40,55,,,,"{""rear_right_hip"":0.0}",{},,,,,False,,55,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,69,11,0,7,servo rear_right_knee 0,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,55,40,56,,,,"{""rear_right_knee"":0.0}",{},,,,,False,,56,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,70,11,0,8,wheel fl 0,14.199999999987085,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,71,11,0,9,wheel fr -2.09,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,56,40,57,,,,{},"{""front_right_ankle"":-2.09}",,,,,False,,57,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,72,11,0,10,wheel rl 0,14.199999999987085,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,73,11,0,11,wheel rr 0,14.199999999987085,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,74,11,1,0,wheel stop,15.599999999985812,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,57,41,58,,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,,,False,,58,41,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,75,11,2,0,wheel stop,19.99999999998181,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,76,12,0,0,servo rear_right_knee -4.9,4.9999999999954525,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,58,42,59,,,,"{""rear_right_knee"":-4.9}",{},,,,,False,,59,42,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,77,12,1,0,servo rear_right_knee -26.1,5.199999999995271,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,59,43,60,,,,"{""rear_right_knee"":-26.1}",{},,,,,False,,60,43,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,78,12,2,0,servo rear_right_knee -37.8,5.399999999995089,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,60,44,61,,,,"{""rear_right_knee"":-37.8}",{},,,,,False,,61,44,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,79,12,3,0,servo rear_right_knee -39.9,5.599999999994907,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,61,45,62,,,,"{""rear_right_knee"":-39.9}",{},,,,,False,,62,45,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,80,12,4,0,servo rear_right_knee -40.9,6.199999999994361,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,62,46,63,,,,"{""rear_right_knee"":-40.9}",{},,,,,False,,63,46,RECORDING_FAST_REPLAY
