time_s,body_name,other_body,active,contact_point_w,contact_normal_w,normal_force_n,tangential_force_n,total_force_n,friction_coefficient,friction_utilization,slip_ratio,slip_state,slip_warning,impact_warning,wheel_contact,source,geometry_source
1.7083333333333297,front_right_ankle,ground_plane,True,"[0.25021839141845703, -0.3192596137523651, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7083333333333297,rear_left_ankle,ground_plane,True,"[-0.309126079082489, 0.07301110774278641, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7083333333333297,rear_right_ankle,ground_plane,True,"[-0.3126375675201416, -0.3232975900173187, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7333333333333296,front_left_ankle,ground_plane,True,"[0.24729511141777039, 0.07903525233268738, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7333333333333296,front_right_ankle,ground_plane,True,"[0.2502182424068451, -0.3192596435546875, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7333333333333296,rear_left_ankle,ground_plane,True,"[-0.30913519859313965, 0.07301104813814163, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7333333333333296,rear_right_ankle,ground_plane,True,"[-0.31264641880989075, -0.3232976794242859, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7583333333333295,front_left_ankle,ground_plane,True,"[0.24729494750499725, 0.07903514802455902, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7583333333333295,front_right_ankle,ground_plane,True,"[0.250218003988266, -0.3192597031593323, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7583333333333295,rear_left_ankle,ground_plane,True,"[-0.3091437518596649, 0.07301105558872223, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
1.7583333333333295,rear_right_ankle,ground_plane,True,"[-0.31265491247177124, -0.3232976794242859, 0.0]","[0.0, 0.0, 1.0]",nan,nan,nan,1.05,nan,0.0,idle_deadband,False,False,True,wheel_geometry_approximation,wheel_geometry_approximation
