sample_index,time_s,sim_step,obstacle_height_cm,obstacle_height_m,base_x_m,base_y_m,base_z_m,base_qw,base_qx,base_qy,base_qz,base_roll_rad,base_pitch_rad,base_yaw_rad,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,total_mass_kg,com_x_m,com_y_m,com_z_m,com_vx_m_s,com_vy_m_s,com_vz_m_s,com_source,com_warning,com_projection_x_m,com_projection_y_m,com_projection_z_m,static_stability_margin_m,dynamic_stability_margin_m,stability_state,dynamic_stability_state,support_area_m2,support_perimeter_m,active_contact_count,support_polygon_w,support_degenerate,contact_geometry_source,max_contact_force_n,max_friction_utilization,max_wheel_slip_ratio,equilibrium_status,equilibrium_stability_margin_m,equilibrium_area_m2,equilibrium_solver_time_ms,equilibrium_vertices_w,tracking_rmse_rad,max_abs_tracking_error_rad,max_torque_utilization,max_torque_joint,total_positive_work_j,command_target_source,warnings,selected_step_sequence,step_sequence_phase,step_index,step_progress,replay_state,replay_event_index,replay_event_count,last_replay_command,sequence_interruption,sequence_retry,sequence_success,failure_reason,sample_overhead_ms
525,14.183333333333168,1702,5,0.05,0.18236824870109558,0.00634031742811203,0.06743525713682175,0.9982133507728577,-0.0576651394367218,-0.015366137959063053,0.0029691068921238184,-0.11552530544971525,-0.030339591628771517,0.007703405857671131,0.0003872634842991829,0.006420501507818699,0.00854998268187046,-0.07612863183021545,-0.0763915479183197,-0.02564583532512188,2.9308585226535797,0.1635510273476706,-0.10470784273694851,0.16112627403290994,-0.0038722645642281276,0.005922413468187029,0.008317850750994471,isaaclab.ArticulationData.body_com_state_w,,0.1635510273476706,-0.10470784273694851,-0.0004964398331520747,0.019079028808288052,0.02049368217014421,critical,warning,0.12624017525002673,1.7466815721560982,3,"[[-0.16014118492603302, 0.0783991813659668, -0.0004964398331520747], [-0.11406155675649643, -0.32061225175857544, -0.0004964398331520747], [0.47174850106239324, 0.08597609400749207, -0.0004964398331520747]]",False,sensor_force_with_wheel_geometry_approximation,13.574327468872193,nan,nan,success,0.01883151622747625,1.277556306142597,72.41550006438047,"[[-1.791909146097296, 0.05864994281476113, -0.00030069480999169124], [-1.7605731741656634, -0.7814556598955944, -0.00030069480999169124], [-1.5947634040963314, -0.7700300476588133, -0.00030069480999169124], [-0.5151530649172378, -0.5986829255133612, -0.00030069480999169124], [0.2217814026768487, -0.08746636591777794, -0.00030069480999169124], [0.23753878698334535, -0.059260049378080284, -0.00030069480999169124], [0.2500878793711001, -0.005867723268014935, -0.00030069480999169124], [0.2380234131766384, 0.08314096718741285, -0.00030069480999169124]]",2.879687269649551,5.417617321014404,1.0,front_left_hip,2.4322077278111016,adapter.command_state,,5cm accepted steps,command,5,0.09783982577540294,active,13,269,wheel all 0.3,0,0,,,7.006500032730401
526,14.208333333333167,1705,5,0.05,0.18240372836589813,0.006345823407173157,0.06743098795413971,0.9982062578201294,-0.05776676908135414,-0.01544574648141861,0.002959157805889845,-0.11572956846468768,-0.030498925825237267,0.007695855890814682,0.002729221945628524,0.003454123390838504,0.01525207795202732,-0.017940646037459373,-0.018428806215524673,-0.008789638057351112,2.9308585226535797,0.16357430260636333,-0.10468366908232267,0.1611361746106428,0.0041878147894203405,0.002989561127425663,0.012272034222251692,isaaclab.ArticulationData.body_com_state_w,,0.16357430260636333,-0.10468366908232267,-0.0003774641265341578,0.01910216140698512,0.01911577313206361,critical,critical,0.12621584223131715,1.746518784700244,3,"[[-0.16001473367214203, 0.07840175181627274, -0.0003774641265341578], [-0.11401346325874329, -0.3206067979335785, -0.0003774641265341578], [0.4717598259449005, 0.08597183972597122, -0.0003774641265341578]]",False,sensor_force_with_wheel_geometry_approximation,14.03492164611829,nan,nan,success,0.01883151622747625,1.277556306142597,72.41550006438047,"[[-1.791909146097296, 0.05864994281476113, -0.00030069480999169124], [-1.7605731741656634, -0.7814556598955944, -0.00030069480999169124], [-1.5947634040963314, -0.7700300476588133, -0.00030069480999169124], [-0.5151530649172378, -0.5986829255133612, -0.00030069480999169124], [0.2217814026768487, -0.08746636591777794, -0.00030069480999169124], [0.23753878698334535, -0.059260049378080284, -0.00030069480999169124], [0.2500878793711001, -0.005867723268014935, -0.00030069480999169124], [0.2380234131766384, 0.08314096718741285, -0.00030069480999169124]]",2.883796679441702,5.432607173919678,1.0,front_right_hip,2.434304559242881,adapter.command_state,,5cm accepted steps,command,5,0.09802606909857946,active,13,269,wheel all 0.3,0,0,,,4.9724000273272395
527,14.233333333333166,1708,5,0.05,0.18250006437301636,0.00632670521736145,0.0675148218870163,0.9982189536094666,-0.05757265165448189,-0.015344693325459957,0.002974393777549267,-0.11533988413396759,-0.030296874778489708,0.007708675824561692,0.002926599234342575,0.0022536171600222588,0.012830166146159172,-0.04610797017812729,-0.054005157202482224,0.015711234882473946,2.9308585226535797,0.1636914197056651,-0.10474114525620952,0.16116722887739962,-0.001231259869470874,0.002062886522048598,0.01208606795274428,isaaclab.ArticulationData.body_com_state_w,,0.1636914197056651,-0.10474114525620952,-0.0005001047137223034,0.01903052746735948,0.019509872116144383,critical,critical,0.12617923867174896,1.746255984578089,3,"[[-0.1598467379808426, 0.078371062874794, -0.0005001047137223034], [-0.11391134560108185, -0.32062605023384094, -0.0005001047137223034], [0.47176140546798706, 0.08596110343933105, -0.0005001047137223034]]",False,sensor_force_with_wheel_geometry_approximation,14.448202302910017,nan,nan,success,0.01883151622747625,1.277556306142597,72.41550006438047,"[[-1.791909146097296, 0.05864994281476113, -0.00030069480999169124], [-1.7605731741656634, -0.7814556598955944, -0.00030069480999169124], [-1.5947634040963314, -0.7700300476588133, -0.00030069480999169124], [-0.5151530649172378, -0.5986829255133612, -0.00030069480999169124], [0.2217814026768487, -0.08746636591777794, -0.00030069480999169124], [0.23753878698334535, -0.059260049378080284, -0.00030069480999169124], [0.2500878793711001, -0.005867723268014935, -0.00030069480999169124], [0.2380234131766384, 0.08314096718741285, -0.00030069480999169124]]",2.8876526182135187,5.447595596313477,1.0,front_right_hip,2.4387704653496267,adapter.command_state,,5cm accepted steps,command,5,0.09821231242175599,active,13,269,wheel all 0.3,0,0,,,8.028100011870265
528,14.258333333333164,1711,5,0.05,0.18252259492874146,0.006320133805274963,0.06754633039236069,0.9982247948646545,-0.057492051273584366,-0.015262340195477009,0.0029838914051651955,-0.11517772854217,-0.030131954600274038,0.007715694809782795,0.0025448454543948174,0.00453953118994832,0.012308896519243717,-0.03736373037099838,-0.047750990837812424,0.002737072529271245,2.9308585226535797,0.16373234942104267,-0.10476345930862081,0.16117998997298882,-0.000794589708484808,0.004363676602547221,0.012084041035228673,isaaclab.ArticulationData.body_com_state_w,,0.16373234942104267,-0.10476345930862081,-0.0004487352198406932,0.01901367831507391,0.019821195070135952,critical,critical,0.12617732118382302,1.7461994901596494,3,"[[-0.15983465313911438, 0.07836189121007917, -0.0004487352198406932], [-0.11384133249521255, -0.3206343948841095, -0.0004487352198406932], [0.4717631936073303, 0.08595967292785642, -0.0004487352198406932]]",False,sensor_force_with_wheel_geometry_approximation,14.134900093078741,nan,nan,success,0.01883151622747625,1.277556306142597,72.41550006438047,"[[-1.791909146097296, 0.05864994281476113, -0.00030069480999169124], [-1.7605731741656634, -0.7814556598955944, -0.00030069480999169124], [-1.5947634040963314, -0.7700300476588133, -0.00030069480999169124], [-0.5151530649172378, -0.5986829255133612, -0.00030069480999169124], [0.2217814026768487, -0.08746636591777794, -0.00030069480999169124], [0.23753878698334535, -0.059260049378080284, -0.00030069480999169124], [0.2500878793711001, -0.005867723268014935, -0.00030069480999169124], [0.2380234131766384, 0.08314096718741285, -0.00030069480999169124]]",2.891595279082637,5.462584018707275,1.0,front_right_hip,2.4423267631561836,adapter.command_state,,5cm accepted steps,command,5,0.0983985557449325,active,13,269,wheel all 0.3,0,0,,,4.94549993891269
529,14.283333333333163,1714,5,0.05,0.1825602501630783,0.006312370300292969,0.06759147346019745,0.9982317090034485,-0.05739482864737511,-0.01518094353377819,0.002993643283843994,-0.11498226525761178,-0.029969040990658658,0.007722858164096348,0.002420088043436408,0.00434395857155323,0.012375187128782272,-0.038633786141872406,-0.04773395135998726,-0.0009177921456284821,2.9308585226535797,0.16379119153215843,-0.1047905294576016,0.16119893319842568,-0.0008784778018963303,0.0041332654463504094,0.012081501596496095,isaaclab.ArticulationData.body_com_state_w,,0.16379119153215843,-0.1047905294576016,-0.0004070254209104243,0.018985721121964987,0.019764930758843294,critical,critical,0.12615745502698733,1.7460390024075232,3,"[[-0.15973906219005585, 0.0783490389585495, -0.0004070254209104243], [-0.11376338452100754, -0.3206441402435303, -0.0004070254209104243], [0.4717633128166198, 0.08595675230026245, -0.0004070254209104243]]",False,sensor_force_with_wheel_geometry_approximation,14.018737792968876,nan,nan,success,0.01898572112196504,1.264730192490441,72.62480002827942,"[[-1.7799952056545743, 0.058829802345231774, -0.0004070254209104243], [-1.7484945396501719, -0.7761233620610459, -0.0004070254209104243], [-1.5826489574321632, -0.7650085638522877, -0.0004070254209104243], [-0.51135609439465, -0.5967400918689618, -0.0004070254209104243], [0.2221593731197582, -0.08737297822211905, -0.0004070254209104243], [0.23792587539206544, -0.05916450863080866, -0.0004070254209104243], [0.25051205091363504, -0.005688509345115306, -0.0004070254209104243], [0.2385033143623635, 0.08314666753643296, -0.0004070254209104243]]",2.8954493621220743,5.477571487426758,1.0,front_right_hip,2.4457513819350747,adapter.command_state,,5cm accepted steps,command,5,0.09858479906810902,active,13,269,wheel all 0.3,0,0,,,78.20580003317446
530,14.308333333333161,1717,5,0.05,0.18259090185165405,0.006305359303951263,0.067630335688591,0.9982367753982544,-0.05732337385416031,-0.01511154044419527,0.00300369574688375,-0.1148386034351128,-0.029829850237375114,0.007732805180502708,0.002522772876545787,0.005357541609555483,0.011759686283767223,-0.036618415266275406,-0.05022723600268364,0.0027233243454247713,2.9308585226535797,0.1638400804274264,-0.10481183956373505,0.16121829611147848,-0.0011396738125891211,0.005221772397213703,0.011896186456158333,isaaclab.ArticulationData.body_com_state_w,,0.16384008042742643,-0.10481183956373505,-0.0003944644877840628,0.01896629774874138,0.019954092632369403,critical,critical,0.12614386047563372,1.745918176976442,3,"[[-0.15967074036598206, 0.07833746075630191, -0.0003944644877840628], [-0.11369296163320541, -0.32065463066101074, -0.0003944644877840628], [0.47176411747932434, 0.08595432341098788, -0.0003944644877840628]]",False,sensor_force_with_wheel_geometry_approximation,14.048761367797978,nan,nan,success,0.01898572112196504,1.264730192490441,72.62480002827942,"[[-1.7799952056545743, 0.058829802345231774, -0.0004070254209104243], [-1.7484945396501719, -0.7761233620610459, -0.0004070254209104243], [-1.5826489574321632, -0.7650085638522877, -0.0004070254209104243], [-0.51135609439465, -0.5967400918689618, -0.0004070254209104243], [0.2221593731197582, -0.08737297822211905, -0.0004070254209104243], [0.23792587539206544, -0.05916450863080866, -0.0004070254209104243], [0.25051205091363504, -0.005688509345115306, -0.0004070254209104243], [0.2385033143623635, 0.08314666753643296, -0.0004070254209104243]]",2.89931925866612,5.492557525634766,1.0,front_right_hip,2.448956200053468,adapter.command_state,,5cm accepted steps,command,5,0.09877104239128555,active,13,269,wheel all 0.3,0,0,,,5.222199950367212
531,14.33333333333316,1720,5,0.05,0.1826307326555252,0.00630033016204834,0.06766974180936813,0.9982414841651917,-0.05725596472620964,-0.015052808448672295,0.003011146327480674,-0.11470308711234461,-0.029712236249886576,0.0077389217932650875,0.002270514378324151,0.005052418913692236,0.012019730173051357,-0.04189771041274071,-0.05084949731826782,-0.003989086952060461,2.9308585226535797,0.1638948690934102,-0.10483032707958505,0.16123893362212818,-0.0013456331021600221,0.004835263106556513,0.01196268054793295,isaaclab.ArticulationData.body_com_state_w,,0.16389486909341022,-0.10483032707958505,-0.00036256145519851773,0.018946023588300186,0.019893802277945967,critical,critical,0.12612835421021923,1.7457802895198338,3,"[[-0.15959352254867554, 0.0783293545246124, -0.00036256145519851773], [-0.11361639946699142, -0.3206619620323181, -0.00036256145519851773], [0.4717641770839691, 0.08595202863216397, -0.00036256145519851773]]",False,sensor_force_with_wheel_geometry_approximation,14.008604049682743,nan,nan,success,0.01898572112196504,1.264730192490441,72.62480002827942,"[[-1.7799952056545743, 0.058829802345231774, -0.0004070254209104243], [-1.7484945396501719, -0.7761233620610459, -0.0004070254209104243], [-1.5826489574321632, -0.7650085638522877, -0.0004070254209104243], [-0.51135609439465, -0.5967400918689618, -0.0004070254209104243], [0.2221593731197582, -0.08737297822211905, -0.0004070254209104243], [0.23792587539206544, -0.05916450863080866, -0.0004070254209104243], [0.25051205091363504, -0.005688509345115306, -0.0004070254209104243], [0.2385033143623635, 0.08314666753643296, -0.0004070254209104243]]",2.9031688240842133,5.507543087005615,1.0,front_right_hip,2.4520008552015446,adapter.command_state,,5cm accepted steps,command,5,0.09895728571446206,active,13,269,wheel all 0.3,0,0,,,5.17540005967021
532,14.358333333333158,1723,5,0.05,0.18265151977539062,0.006296388804912567,0.06770341098308563,0.9982460737228394,-0.057191409170627594,-0.014999482780694962,0.00302357436157763,-0.11457347974925182,-0.029604822802145082,0.0077557001697522105,0.0020786109380424023,0.005854243878275156,0.011796006001532078,-0.042903780937194824,-0.05104021355509758,-0.006965732201933861,2.9308585226535797,0.1639303439365911,-0.10484713517194534,0.16125671270259176,-0.0015127391589362356,0.0056262320929232204,0.011836093223175295,isaaclab.ArticulationData.body_com_state_w,,0.1639303439365911,-0.10484713517194534,-0.000351525748287263,0.018932988276509317,0.02002973426676886,critical,warning,0.12612156427642718,1.7457025904531043,3,"[[-0.1595601588487625, 0.07831941545009616, -0.000351525748287263], [-0.11355376243591309, -0.32067057490348816, -0.000351525748287263], [0.47176373004913325, 0.08595348894596103, -0.000351525748287263]]",False,sensor_force_with_wheel_geometry_approximation,14.216359138488897,nan,nan,success,0.01898572112196504,1.264730192490441,72.62480002827942,"[[-1.7799952056545743, 0.058829802345231774, -0.0004070254209104243], [-1.7484945396501719, -0.7761233620610459, -0.0004070254209104243], [-1.5826489574321632, -0.7650085638522877, -0.0004070254209104243], [-0.51135609439465, -0.5967400918689618, -0.0004070254209104243], [0.2221593731197582, -0.08737297822211905, -0.0004070254209104243], [0.23792587539206544, -0.05916450863080866, -0.0004070254209104243], [0.25051205091363504, -0.005688509345115306, -0.0004070254209104243], [0.2385033143623635, 0.08314666753643296, -0.0004070254209104243]]",2.90706030192279,5.522531032562256,1.0,front_right_hip,2.4541524428392223,adapter.command_state,,5cm accepted steps,command,5,0.09914352903763858,active,13,269,wheel all 0.3,0,0,,,4.647099995054305
533,14.383333333333157,1726,5,0.05,0.18268515169620514,0.006292082369327545,0.0677383691072464,0.9982495903968811,-0.057140182703733444,-0.014955652877688408,0.0030297553166747093,-0.11447052521901396,-0.029516990275013397,0.007761499498054375,0.0022904565557837486,0.005739795509725809,0.011348985135555267,-0.038145165890455246,-0.05420758202672005,-0.004357221536338329,2.9308585226535797,0.16397538281738339,-0.10486165725097582,0.16127756897628734,-0.0017728260518654888,0.005560327743866815,0.011578802450174352,isaaclab.ArticulationData.body_com_state_w,,0.16397538281738339,-0.10486165725097582,-0.00033255790412204246,0.018919930733904355,0.02003550840909054,critical,warning,0.12611107215245893,1.7455952342577985,3,"[[-0.1595054417848587, 0.07831314951181409, -0.00033255790412204246], [-0.11348213255405426, -0.3206772804260254, -0.00033255790412204246], [0.4717643558979034, 0.08595137298107144, -0.00033255790412204246]]",False,sensor_force_with_wheel_geometry_approximation,14.129296302795538,nan,nan,success,0.01898572112196504,1.264730192490441,72.62480002827942,"[[-1.7799952056545743, 0.058829802345231774, -0.0004070254209104243], [-1.7484945396501719, -0.7761233620610459, -0.0004070254209104243], [-1.5826489574321632, -0.7650085638522877, -0.0004070254209104243], [-0.51135609439465, -0.5967400918689618, -0.0004070254209104243], [0.2221593731197582, -0.08737297822211905, -0.0004070254209104243], [0.23792587539206544, -0.05916450863080866, -0.0004070254209104243], [0.25051205091363504, -0.005688509345115306, -0.0004070254209104243], [0.2385033143623635, 0.08314666753643296, -0.0004070254209104243]]",2.91092843141793,5.537517547607422,1.0,front_right_hip,2.4566598632140346,adapter.command_state,,5cm accepted steps,command,5,0.0993297723608151,active,13,269,wheel all 0.3,0,0,,,5.548999994061887
534,14.408333333333156,1729,5,0.05,0.18270891904830933,0.0062906816601753235,0.06776502728462219,0.9982520937919617,-0.05710497871041298,-0.01492078322917223,0.0030351239256560802,-0.11439975009899482,-0.029447018499294174,0.007767184542622787,0.0024102528113871813,0.005773242097347975,0.011675163172185421,-0.034994106739759445,-0.05089041590690613,-0.002880280138924718,2.9308585226535797,0.16400782198355085,-0.10487003756104368,0.16129531275226133,-0.0012241403019007167,0.005601110828653663,0.011765480850838464,isaaclab.ArticulationData.body_com_state_w,,0.16400782198355085,-0.10487003756104368,-0.00029270036331998983,0.018915005275635825,0.019974641756719844,critical,critical,0.12610882877489502,1.7455372943081984,3,"[[-0.15948911011219025, 0.07831116765737531, -0.00029270036331998983], [-0.11341733485460281, -0.320681095123291, -0.00029270036331998983], [0.47176533937454224, 0.08595177531242368, -0.00029270036331998983]]",False,sensor_force_with_wheel_geometry_approximation,14.134440422058233,nan,nan,success,0.01898572112196504,1.264730192490441,72.62480002827942,"[[-1.7799952056545743, 0.058829802345231774, -0.0004070254209104243], [-1.7484945396501719, -0.7761233620610459, -0.0004070254209104243], [-1.5826489574321632, -0.7650085638522877, -0.0004070254209104243], [-0.51135609439465, -0.5967400918689618, -0.0004070254209104243], [0.2221593731197582, -0.08737297822211905, -0.0004070254209104243], [0.23792587539206544, -0.05916450863080866, -0.0004070254209104243], [0.25051205091363504, -0.005688509345115306, -0.0004070254209104243], [0.2385033143623635, 0.08314666753643296, -0.0004070254209104243]]",2.9148228691896017,5.552501678466797,1.0,front_left_hip,2.4596205945049725,adapter.command_state,,5cm accepted steps,command,5,0.09951601568399163,active,13,269,wheel all 0.3,0,0,,,4.841299960389733
535,14.433333333333154,1732,5,0.05,0.18273189663887024,0.006286546587944031,0.06779389083385468,0.9982553720474243,-0.0570591539144516,-0.014882032759487629,0.003038162598386407,-0.11430756858007811,-0.029369643346041977,0.00776746264550417,0.002236594446003437,0.005585688631981611,0.011194203980267048,-0.0396978035569191,-0.05483132600784302,-0.0026533720083534718,2.9308585226535797,0.16403986802246273,-0.10488314392269586,0.16131240779924813,-0.001851625684361388,0.005407540381799352,0.011394374503488663,isaaclab.ArticulationData.body_com_state_w,,0.16403986802246273,-0.10488314392269586,-0.0002943211490063028,0.018905946391261863,0.020005389120857354,critical,warning,0.12610375623161768,1.7454669783804206,3,"[[-0.15946242213249207, 0.07830730080604553, -0.0002943211490063028], [-0.11335907131433487, -0.32068556547164917, -0.0002943211490063028], [0.47176498174667364, 0.08594842255115509, -0.0002943211490063028]]",False,sensor_force_with_wheel_geometry_approximation,14.107031822204716,nan,nan,success,0.01898572112196504,1.264730192490441,72.62480002827942,"[[-1.7799952056545743, 0.058829802345231774, -0.0004070254209104243], [-1.7484945396501719, -0.7761233620610459, -0.0004070254209104243], [-1.5826489574321632, -0.7650085638522877, -0.0004070254209104243], [-0.51135609439465, -0.5967400918689618, -0.0004070254209104243], [0.2221593731197582, -0.08737297822211905, -0.0004070254209104243], [0.23792587539206544, -0.05916450863080866, -0.0004070254209104243], [0.25051205091363504, -0.005688509345115306, -0.0004070254209104243], [0.2385033143623635, 0.08314666753643296, -0.0004070254209104243]]",2.918717451282573,5.567486763000488,1.0,front_right_hip,2.462442313531722,adapter.command_state,,5cm accepted steps,command,5,0.09970225900716814,active,13,269,wheel all 0.3,0,0,,,4.654100048355758
536,14.458333333333153,1735,5,0.05,0.18275895714759827,0.0062855929136276245,0.06781971454620361,0.9982572793960571,-0.057032231241464615,-0.014853202737867832,0.0030422990676015615,-0.1142534235493857,-0.02931181025259767,0.007771632428257826,0.0023721945472061634,0.006577447988092899,0.012089087627828121,-0.027388833463191986,-0.04836645722389221,-0.004055507481098175,2.9308585226535797,0.16407390819954962,-0.10488954897149314,0.16133044908038408,-0.0009557689276997295,0.006415258042240749,0.012093044224587072,isaaclab.ArticulationData.body_com_state_w,,0.16407390819954962,-0.10488954897149314,-0.00025251986512514544,0.018901631530902026,0.020064296550313818,critical,warning,0.12610021581587502,1.745402100172479,3,"[[-0.15943972766399384, 0.07830584794282916, -0.00025251986512514544], [-0.11329486221075058, -0.32068872451782227, -0.00025251986512514544], [0.47176629304885864, 0.08594819903373721, -0.00025251986512514544]]",False,sensor_force_with_wheel_geometry_approximation,14.134802818298468,nan,nan,success,0.01898572112196504,1.264730192490441,72.62480002827942,"[[-1.7799952056545743, 0.058829802345231774, -0.0004070254209104243], [-1.7484945396501719, -0.7761233620610459, -0.0004070254209104243], [-1.5826489574321632, -0.7650085638522877, -0.0004070254209104243], [-0.51135609439465, -0.5967400918689618, -0.0004070254209104243], [0.2221593731197582, -0.08737297822211905, -0.0004070254209104243], [0.23792587539206544, -0.05916450863080866, -0.0004070254209104243], [0.25051205091363504, -0.005688509345115306, -0.0004070254209104243], [0.2385033143623635, 0.08314666753643296, -0.0004070254209104243]]",2.922624938379536,5.582472801208496,1.0,front_right_hip,2.4648871871794835,adapter.command_state,,5cm accepted steps,command,5,0.09988850233034466,active,13,269,wheel all 0.3,0,0,,,4.892500001005828
537,14.483333333333151,1738,5,0.05,0.18278710544109344,0.006283223628997803,0.06784327328205109,0.9982595443725586,-0.056999512016773224,-0.014824392274022102,0.003047090722247958,-0.11418767872904728,-0.02925398597185257,0.00777694605086898,0.002314559416845441,0.005409842822700739,0.01119147427380085,-0.04000242054462433,-0.05379093810915947,0.0031305288430303335,2.9308585226535797,0.16410925177096922,-0.10489843563613664,0.16134528834943626,-0.0016096847180504532,0.005271744089139,0.011425420167492305,isaaclab.ArticulationData.body_com_state_w,,0.16410925177096922,-0.10489843563613664,-0.00024711474288174656,0.01889426351440418,0.01994375327677498,critical,critical,0.12609495151653083,1.7453289057095922,3,"[[-0.15941083431243896, 0.07830256968736649, -0.00024711474288174656], [-0.11323245614767075, -0.3206929862499237, -0.00024711474288174656], [0.4717662930488586, 0.08594758063554764, -0.00024711474288174656]]",False,sensor_force_with_wheel_geometry_approximation,14.094067573547491,nan,nan,success,0.01898572112196504,1.264730192490441,72.62480002827942,"[[-1.7799952056545743, 0.058829802345231774, -0.0004070254209104243], [-1.7484945396501719, -0.7761233620610459, -0.0004070254209104243], [-1.5826489574321632, -0.7650085638522877, -0.0004070254209104243], [-0.51135609439465, -0.5967400918689618, -0.0004070254209104243], [0.2221593731197582, -0.08737297822211905, -0.0004070254209104243], [0.23792587539206544, -0.05916450863080866, -0.0004070254209104243], [0.25051205091363504, -0.005688509345115306, -0.0004070254209104243], [0.2385033143623635, 0.08314666753643296, -0.0004070254209104243]]",2.926521721871196,5.597456932067871,1.0,front_right_hip,2.4680130431365512,adapter.command_state,,5cm accepted steps,command,5,0.10007474565352119,active,13,269,wheel all 0.3,0,0,,,5.322300014086068
538,14.50833333333315,1741,5,0.05,0.1828235685825348,0.0062808990478515625,0.06786762177944183,0.9982611536979675,-0.056974202394485474,-0.014811765402555466,0.0030512611847370863,-0.11413694316705651,-0.02922849257921206,0.007783090239778788,0.002226124284788966,0.005946679972112179,0.01129280123859644,-0.03416908532381058,-0.05289284139871597,-0.0010294349631294608,2.9308585226535797,0.1641463392453027,-0.10490578211163575,0.1613631989160287,-0.001601905087606658,0.005787305094967145,0.011395600320573714,isaaclab.ArticulationData.body_com_state_w,,0.1641463392453027,-0.10490578211163575,-0.0002456942199170506,0.018882323930621045,0.02001557666135392,critical,warning,0.1260920637280506,1.7452807729993407,3,"[[-0.15939326584339142, 0.07829988747835159, -0.0002456942199170506], [-0.11318761110305786, -0.32069724798202515, -0.0002456942199170506], [0.47176620364189154, 0.08594629168510437, -0.0002456942199170506]]",False,sensor_force_with_wheel_geometry_approximation,14.09743785858167,nan,nan,success,0.018882323930621094,1.2648140618462085,72.81619997229427,"[[-1.7798311984075181, 0.05866852009279255, -0.0002456942199170506], [-1.7478407633904391, -0.7765626140840073, -0.0002456942199170506], [-1.5838055092903471, -0.7654992812902821, -0.0002456942199170506], [-0.5099712890592474, -0.5965301688368088, -0.0002456942199170506], [0.2223458779979172, -0.08744374617458044, -0.0002456942199170506], [0.23808113568248826, -0.05923465306499684, -0.0002456942199170506], [0.25060944101970223, -0.005659827081543056, -0.0002456942199170506], [0.23843632641297843, 0.08311953451665177, -0.0002456942199170506]]",2.9304723869719176,5.612440586090088,1.0,front_right_hip,2.470882663996351,adapter.command_state,,5cm accepted steps,command,5,0.1002609889766977,active,13,269,wheel all 0.3,0,0,,,78.62080004997551
539,14.533333333333148,1744,5,0.05,0.18285074830055237,0.006279006600379944,0.06789292395114899,0.9982632398605347,-0.05694705247879028,-0.014776657335460186,0.0030553860124200583,-0.11408226373415242,-0.02915812439925,0.007786520540113847,0.001910437480546534,0.006258298642933369,0.010764024220407009,-0.03963770344853401,-0.057274334132671356,-0.0027809992898255587,2.9308585226535797,0.16418405912498546,-0.10491335077271514,0.16137911660183177,-0.0025008644124655927,0.006091140212737842,0.011099663080349797,isaaclab.ArticulationData.body_com_state_w,,0.16418405912498546,-0.10491335077271514,-0.00023216937668387241,0.018875391643350156,0.02016114882678843,critical,warning,0.12607932440733965,1.7451649963759919,3,"[[-0.15932928025722504, 0.07829588651657102, -0.00023216937668387241], [-0.1131230816245079, -0.32070133090019226, -0.00023216937668387241], [0.4717658758163452, 0.08594502508640287, -0.00023216937668387241]]",False,sensor_force_with_wheel_geometry_approximation,14.057798385620245,nan,nan,success,0.018882323930621094,1.2648140618462085,72.81619997229427,"[[-1.7798311984075181, 0.05866852009279255, -0.0002456942199170506], [-1.7478407633904391, -0.7765626140840073, -0.0002456942199170506], [-1.5838055092903471, -0.7654992812902821, -0.0002456942199170506], [-0.5099712890592474, -0.5965301688368088, -0.0002456942199170506], [0.2223458779979172, -0.08744374617458044, -0.0002456942199170506], [0.23808113568248826, -0.05923465306499684, -0.0002456942199170506], [0.25060944101970223, -0.005659827081543056, -0.0002456942199170506], [0.23843632641297843, 0.08311953451665177, -0.0002456942199170506]]",2.9343597757566693,5.627427101135254,1.0,front_right_hip,2.4733671125142855,adapter.command_state,,5cm accepted steps,command,5,0.10044723229987422,active,13,269,wheel all 0.3,0,0,,,5.145299946889281
