source_version,source_command_cursor,source_step_index,source_event_index,source_expanded_index,source_command,source_event_time_s,compiler_outcome,plan_event_index,compiled_segment_index,plan_global_command_index,planned_dispatch_time_s,actual_dispatch_time_s,dispatch_lateness_s,servo_target_deg,wheel_target_rad_s,atomic_batch_id,atomic_batch_applied_sim_step,atomic_batch_first_physics_step,atomic_batch_motion_start_skew_s,atomic_batch_ack_valid,atomic_batch_ack_error,command_cursor,segment_cursor,macro_state_cursor
v003_20260805_224517_157723_manual,67,11,0,5,servo rear_left_knee 0,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,53,40,54,54.31433333328785,59.89999999999724,5.585666666709393,"{""rear_left_knee"":0.0}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-40-2b61c619,7188,7189,0.0,True,,54,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,68,11,0,6,servo rear_right_hip 0,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,54,40,55,54.31433333328785,59.89999999999724,5.585666666709393,"{""rear_right_hip"":0.0}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-40-2b61c619,7188,7189,0.0,True,,55,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,69,11,0,7,servo rear_right_knee 0,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,55,40,56,54.31433333328785,59.89999999999724,5.585666666709393,"{""rear_right_knee"":0.0}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-40-2b61c619,7188,7189,0.0,True,,56,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,70,11,0,8,wheel fl 0,14.199999999987085,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,71,11,0,9,wheel fr -2.09,14.199999999987085,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,56,40,57,54.31433333328785,59.89999999999724,5.585666666709393,{},"{""front_right_ankle"":-2.09}",playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-40-2b61c619,7188,7189,0.0,True,,57,40,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,72,11,0,10,wheel rl 0,14.199999999987085,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,73,11,0,11,wheel rr 0,14.199999999987085,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,74,11,1,0,wheel stop,15.599999999985812,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,57,41,58,55.714333333286575,61.29999999999716,5.585666666710587,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-41-55cbea58,7356,7357,0.0,True,,58,41,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,75,11,2,0,wheel stop,19.99999999998181,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,76,12,0,0,servo rear_right_knee -4.9,4.9999999999954525,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,58,42,59,55.714333333286575,61.366666666663825,5.65233333337725,"{""rear_right_knee"":-4.9}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-42-b0fcbb35,7364,7365,0.0,True,,59,42,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,77,12,1,0,servo rear_right_knee -26.1,5.199999999995271,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,59,43,60,55.74699999995324,61.49999999999715,5.753000000043912,"{""rear_right_knee"":-26.1}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-43-de3595ae,7380,7381,0.0,True,,60,43,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,78,12,2,0,servo rear_right_knee -37.8,5.399999999995089,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,60,44,61,55.888333333286575,61.7666666666638,5.878333333377228,"{""rear_right_knee"":-37.8}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-44-962ac753,7412,7413,0.0,True,,61,44,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,79,12,3,0,servo rear_right_knee -39.9,5.599999999994907,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,61,45,62,55.96633333328658,61.96666666666379,6.000333333377213,"{""rear_right_knee"":-39.9}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-45-0910a239,7436,7437,0.0,True,,62,45,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,80,12,4,0,servo rear_right_knee -40.9,6.199999999994361,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,62,46,63,55.98033333328658,62.033333333330454,6.053000000043873,"{""rear_right_knee"":-40.9}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-46-5cbaa460,7444,7445,0.0,True,,63,46,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,81,12,5,0,servo rear_right_hip -0.5,8.39999999999236,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,63,47,64,55.98699999995325,62.09999999999712,6.1130000000438685,"{""rear_right_hip"":-0.5}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-47-3468ff60,7452,7453,0.0,True,,64,47,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,82,12,6,0,servo rear_right_hip -6.9,8.39999999999236,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,64,48,65,55.99033333328658,62.16666666666378,6.176333333377201,"{""rear_right_hip"":-6.9}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-48-b5f16ddf,7460,7461,0.0,True,,65,48,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,83,12,7,0,servo rear_right_hip -16.4,8.599999999992178,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,65,49,66,56.03299999995325,62.43333333333043,6.4003333333771835,"{""rear_right_hip"":-16.4}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-49-a0796fdf,7492,7493,0.0,True,,66,49,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,84,12,8,0,servo rear_right_hip -17.5,8.799999999991996,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,66,50,67,56.09633333328658,62.63333333333042,6.5370000000438395,"{""rear_right_hip"":-17.5}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-50-ab0fc59d,7516,7517,0.0,True,,67,50,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,85,12,9,0,servo rear_right_hip -23.8,8.999999999991815,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,67,51,68,56.103666666619915,62.69999999999708,6.596333333377167,"{""rear_right_hip"":-23.8}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-51-74d8ec53,7524,7525,0.0,True,,68,51,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,86,12,10,0,servo rear_right_hip -28.1,9.199999999991633,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,68,52,69,56.14566666661992,62.83333333333041,6.687666666710491,"{""rear_right_hip"":-28.1}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-52-3a741a3f,7540,7541,0.0,True,,69,52,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,87,12,11,0,servo rear_right_hip -31.2,9.39999999999145,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,69,53,70,56.17433333328658,62.966666666663734,6.792333333377151,"{""rear_right_hip"":-31.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-53-50ed0240,7556,7557,0.0,True,,70,53,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,88,12,12,0,wheel stop,12.399999999988722,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,89,13,0,0,wheel all 0.300,1.1333333333323026,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,70,54,71,56.19499999995325,63.0333333333304,6.83833333337715,{},"{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}",playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-54-3a89a37d,7564,7565,0.0,True,,71,54,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,90,13,1,0,wheel stop,8.133333333325936,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,71,55,72,63.19499999994688,70.03333333333514,6.838333333388263,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-55-e8bddbf6,8404,8405,0.0,True,,72,55,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,91,13,2,0,wheel stop,9.933333333324299,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,92,14,0,0,servo front_left_hip 28.1,12.733333333321752,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,72,56,73,63.19499999994688,70.10000000000186,6.905000000054983,"{""front_left_hip"":28.1}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-56-e808ec0b,8412,8413,0.0,True,,73,56,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,93,14,0,1,servo front_left_knee -8.1,12.733333333321752,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,73,56,74,63.19499999994688,70.10000000000186,6.905000000054983,"{""front_left_knee"":-8.1}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-56-e808ec0b,8412,8413,0.0,True,,74,56,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,94,14,0,2,servo front_right_hip 19.6,12.733333333321752,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,74,56,75,63.19499999994688,70.10000000000186,6.905000000054983,"{""front_right_hip"":19.6}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-56-e808ec0b,8412,8413,0.0,True,,75,56,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,95,14,0,3,servo front_right_knee 16.2,12.733333333321752,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,75,56,76,63.19499999994688,70.10000000000186,6.905000000054983,"{""front_right_knee"":16.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-56-e808ec0b,8412,8413,0.0,True,,76,56,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,96,14,0,4,servo rear_left_hip 1.6,12.733333333321752,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,76,56,77,63.19499999994688,70.10000000000186,6.905000000054983,"{""rear_left_hip"":1.6}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-56-e808ec0b,8412,8413,0.0,True,,77,56,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,97,14,0,5,servo rear_left_knee 0,12.733333333321752,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,77,56,78,63.19499999994688,70.10000000000186,6.905000000054983,"{""rear_left_knee"":0.0}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-56-e808ec0b,8412,8413,0.0,True,,78,56,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,98,14,0,6,servo rear_right_hip -31.2,12.733333333321752,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,78,56,79,63.19499999994688,70.10000000000186,6.905000000054983,"{""rear_right_hip"":-31.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-56-e808ec0b,8412,8413,0.0,True,,79,56,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,99,14,0,7,servo rear_right_knee -40.9,12.733333333321752,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,79,56,80,63.19499999994688,70.10000000000186,6.905000000054983,"{""rear_right_knee"":-40.9}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-56-e808ec0b,8412,8413,0.0,True,,80,56,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,100,14,0,8,wheel fl 0,12.733333333321752,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,101,14,0,9,wheel fr 2.0944,12.733333333321752,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,80,56,81,63.19499999994688,70.10000000000186,6.905000000054983,{},"{""front_right_ankle"":2.0943951023931953}",playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-56-e808ec0b,8412,8413,0.0,True,,81,56,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,102,14,0,10,wheel rl 0,12.733333333321752,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,103,14,0,11,wheel rr 0,12.733333333321752,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,104,14,1,0,wheel stop,14.333333333320297,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,81,57,82,64.79499999994542,71.70000000000313,6.905000000057711,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-57-f587f41c,8604,8605,0.0,True,,82,57,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,105,14,2,0,wheel stop,17.733333333317205,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,106,15,0,0,servo front_right_hip 23.8,1.8000000000229193,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,82,58,83,64.79499999994542,71.76666666666985,6.971666666724431,"{""front_right_hip"":23.8}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-58-0ed84469,8612,8613,0.0,True,,83,58,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,107,15,1,0,servo front_right_hip 27.0,2.000000000025466,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,83,59,84,64.82299999994542,71.90000000000329,7.077000000057872,"{""front_right_hip"":27.0}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-59-1c1b996a,8628,8629,0.0,True,,84,59,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,108,15,2,0,servo front_right_hip 29.1,2.800000000035652,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,84,60,85,64.84433333327875,72.03333333333673,7.18900000005798,"{""front_right_hip"":29.1}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-60-a9517638,8644,8645,0.0,True,,85,60,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,109,15,3,0,servo front_right_hip 30.2,3.800000000048385,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,85,61,86,64.85833333327875,72.10000000000345,7.241666666724697,"{""front_right_hip"":30.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-61-4e0a39ef,8652,8653,0.0,True,,86,61,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,110,15,4,0,wheel stop,6.200000000078944,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,111,16,0,0,servo front_left_hip 5.8,15.06666666685851,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,86,62,87,64.86566666661209,72.16666666667017,7.301000000058082,"{""front_left_hip"":5.8}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-62-553a0af7,8660,8661,0.0,True,,87,62,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,112,16,0,1,servo front_left_knee -28.2,15.06666666685851,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,87,62,88,64.86566666661209,72.16666666667017,7.301000000058082,"{""front_left_knee"":-28.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-62-553a0af7,8660,8661,0.0,True,,88,62,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,113,16,0,2,servo front_right_hip 30.2,15.06666666685851,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,88,62,89,64.86566666661209,72.16666666667017,7.301000000058082,"{""front_right_hip"":30.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-62-553a0af7,8660,8661,0.0,True,,89,62,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,114,16,0,3,servo front_right_knee 16.2,15.06666666685851,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,89,62,90,64.86566666661209,72.16666666667017,7.301000000058082,"{""front_right_knee"":16.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-62-553a0af7,8660,8661,0.0,True,,90,62,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,115,16,0,4,servo rear_left_hip 1.6,15.06666666685851,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,90,62,91,64.86566666661209,72.16666666667017,7.301000000058082,"{""rear_left_hip"":1.6}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-62-553a0af7,8660,8661,0.0,True,,91,62,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,116,16,0,5,servo rear_left_knee 0,15.06666666685851,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,91,62,92,64.86566666661209,72.16666666667017,7.301000000058082,"{""rear_left_knee"":0.0}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-62-553a0af7,8660,8661,0.0,True,,92,62,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,117,16,0,6,servo rear_right_hip -31.2,15.06666666685851,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,92,62,93,64.86566666661209,72.16666666667017,7.301000000058082,"{""rear_right_hip"":-31.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-62-553a0af7,8660,8661,0.0,True,,93,62,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,118,16,0,7,servo rear_right_knee -40.9,15.06666666685851,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,93,62,94,64.86566666661209,72.16666666667017,7.301000000058082,"{""rear_right_knee"":-40.9}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-62-553a0af7,8660,8661,0.0,True,,94,62,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,119,16,0,8,wheel fl -1.96,15.06666666685851,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,94,62,95,64.86566666661209,72.16666666667017,7.301000000058082,{},"{""front_left_ankle"":-1.96}",playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-62-553a0af7,8660,8661,0.0,True,,95,62,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,120,16,0,9,wheel fr 0,15.06666666685851,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,121,16,0,10,wheel rl 0,15.06666666685851,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,122,16,0,11,wheel rr 0,15.06666666685851,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,123,16,1,0,wheel stop,16.066666666871242,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,95,63,96,65.86566666662482,73.16666666667096,7.301000000046145,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-63-b5e19ccf,8780,8781,0.0,True,,96,63,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,124,16,2,0,wheel stop,21.066666666934907,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,125,17,0,0,servo front_left_hip -25.9,15.933333333536211,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,96,64,97,65.86566666662482,73.23333333333768,7.367666666712864,"{""front_left_hip"":-25.9}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-64-c79a4350,8788,8789,0.0,True,,97,64,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,126,17,0,1,servo front_left_knee -38.8,15.933333333536211,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,97,64,98,65.86566666662482,73.23333333333768,7.367666666712864,"{""front_left_knee"":-38.8}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-64-c79a4350,8788,8789,0.0,True,,98,64,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,127,17,0,2,servo front_right_hip 30.2,15.933333333536211,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,98,64,99,65.86566666662482,73.23333333333768,7.367666666712864,"{""front_right_hip"":30.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-64-c79a4350,8788,8789,0.0,True,,99,64,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,128,17,0,3,servo front_right_knee 16.2,15.933333333536211,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,99,64,100,65.86566666662482,73.23333333333768,7.367666666712864,"{""front_right_knee"":16.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-64-c79a4350,8788,8789,0.0,True,,100,64,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,129,17,0,4,servo rear_left_hip 1.6,15.933333333536211,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,100,64,101,65.86566666662482,73.23333333333768,7.367666666712864,"{""rear_left_hip"":1.6}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-64-c79a4350,8788,8789,0.0,True,,101,64,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,130,17,0,5,servo rear_left_knee 0,15.933333333536211,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,101,64,102,65.86566666662482,73.23333333333768,7.367666666712864,"{""rear_left_knee"":0.0}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-64-c79a4350,8788,8789,0.0,True,,102,64,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,131,17,0,6,servo rear_right_hip -31.2,15.933333333536211,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,102,64,103,65.86566666662482,73.23333333333768,7.367666666712864,"{""rear_right_hip"":-31.2}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-64-c79a4350,8788,8789,0.0,True,,103,64,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,132,17,0,7,servo rear_right_knee -40.9,15.933333333536211,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,103,64,104,65.86566666662482,73.23333333333768,7.367666666712864,"{""rear_right_knee"":-40.9}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-64-c79a4350,8788,8789,0.0,True,,104,64,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,133,17,0,8,wheel fl -1.19,15.933333333536211,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,104,64,105,65.86566666662482,73.23333333333768,7.367666666712864,{},"{""front_left_ankle"":-1.19}",playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-64-c79a4350,8788,8789,0.0,True,,105,64,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,134,17,0,9,wheel fr 0,15.933333333536211,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,135,17,0,10,wheel rl 0,15.933333333536211,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,136,17,0,11,wheel rr 0,15.933333333536211,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,137,17,1,0,wheel stop,17.266666666886522,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,105,65,106,67.19899999997513,74.6333333333388,7.434333333363668,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-65-80fa5dc3,8956,8957,0.0,True,,106,65,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,138,17,2,0,wheel stop,22.000000000280124,SEMANTIC_NOOP_ELIDED_BY_PRODUCTION_COMPILER,,,,,,,{},{},,,,,True,,,,RECORDING_FAST_REPLAY
v003_20260805_224517_157723_manual,139,18,0,0,servo rear_left_knee 4.6,1.7333333333554037,APPLIED_VIA_PRODUCTION_SEGMENT_BATCH,106,66,107,67.19899999997513,74.70000000000552,7.501000000030388,"{""rear_left_knee"":4.6}",{},playback-fsm50-environment-a2-v003_20260805_224517_157723_manual-trial1-378dfc1c5e-66-831cdeda,8964,8965,0.0,True,,107,66,RECORDING_FAST_REPLAY
